date,state,district,pincode,demo_age_5_17,demo_age_17
,Maharashtra,Pune,412405,1,3
,Maharashtra,Pune,413102,3,67
,Maharashtra,Pune,413103,2,29
,Maharashtra,Pune,413114,1,38
,Maharashtra,Pune,413801,1,30
,Maharashtra,Pune,410403,1,5
,Maharashtra,Pune,410405,0,16
,Maharashtra,Pune,410504,0,34
,Maharashtra,Pune,411003,0,10
,Maharashtra,Pune,411008,0,3
,Maharashtra,Pune,411013,3,12
,Maharashtra,Pune,411014,5,48
,Maharashtra,Pune,411026,0,5
,Maharashtra,Pune,411034,1,1
,Maharashtra,Pune,411039,2,25
,Maharashtra,Pune,411040,1,7
,Maharashtra,Pune,411042,3,30
,Maharashtra,Pune,411048,9,46
,Maharashtra,Pune,411051,0,12
,Maharashtra,Pune,411057,8,45
,Maharashtra,Pune,411058,3,11
,Maharashtra,Pune,411070,0,1
,Maharashtra,Pune,412114,2,17
,Maharashtra,Pune,412204,0,8
,Maharashtra,Pune,412206,1,21
,Maharashtra,Pune,412209,1,18
,Maharashtra,Pune,412212,0,4
,Maharashtra,Pune,412219,2,8
,Maharashtra,Pune,412220,1,6
,Maharashtra,Pune,412303,0,3
,Maharashtra,Pune,412308,1,27
,Maharashtra,Pune,412404,0,12
,Maharashtra,Pune,412406,0,11
,Maharashtra,Pune,413103,3,17
,Maharashtra,Pune,413104,0,22
,Maharashtra,Pune,413114,1,30
,Maharashtra,Pune,413116,0,3
,Maharashtra,Pune,413802,0,5
,Maharashtra,Pune,410301,0,1
,Maharashtra,Pune,410504,1,28
,Maharashtra,Pune,410512,0,9
,Maharashtra,Pune,410516,1,21
,Maharashtra,Pune,411007,1,3
,Maharashtra,Pune,411008,0,3
,Maharashtra,Pune,411014,1,39
,Maharashtra,Pune,411022,0,2
,Maharashtra,Pune,411025,0,6
,Maharashtra,Pune,411027,2,21
,Maharashtra,Pune,411045,2,18
,Maharashtra,Pune,411057,4,41
,Maharashtra,Pune,412101,0,55
,Maharashtra,Pune,412102,1,13
,Maharashtra,Pune,412115,1,21
,Maharashtra,Pune,412204,0,18
,Maharashtra,Pune,412210,1,42
,Maharashtra,Pune,412216,1,21
,Maharashtra,Pune,412308,3,29
,Maharashtra,Pune,412412,0,15
,Maharashtra,Pune,413114,0,34
,Maharashtra,Pune,413116,0,9
,Maharashtra,Pune,413133,1,4
,Maharashtra,Pune,410506,0,17
,Maharashtra,Pune,411003,0,7
,Maharashtra,Pune,411012,0,1
,Maharashtra,Pune,411023,0,8
,Maharashtra,Pune,411024,0,4
,Maharashtra,Pune,411037,4,19
,Maharashtra,Pune,411041,1,20
,Maharashtra,Pune,411047,0,9
,Maharashtra,Pune,411052,0,3
,Maharashtra,Pune,411061,0,6
,Maharashtra,Pune,412103,0,1
,Maharashtra,Pune,412106,0,16
,Maharashtra,Pune,412110,0,2
,Maharashtra,Pune,412205,1,8
,Maharashtra,Pune,412215,0,2
,Maharashtra,Pune,412220,0,4
,Maharashtra,Pune,412307,3,9
,Maharashtra,Pune,412408,0,4
,Maharashtra,Pune,413116,0,4
,Maharashtra,Pune,413802,0,1
,Maharashtra,Pune,410301,0,1
,Maharashtra,Pune,410405,0,3
,Maharashtra,Pune,410502,0,18
,Maharashtra,Pune,410511,0,1
,Maharashtra,Pune,410515,1,3
,Maharashtra,Pune,411006,0,10
,Maharashtra,Pune,411009,2,6
,Maharashtra,Pune,411014,0,27
,Maharashtra,Pune,411017,0,12
,Maharashtra,Pune,411019,0,11
,Maharashtra,Pune,411021,2,6
,Maharashtra,Pune,411025,0,4
,Maharashtra,Pune,411027,1,4
,Maharashtra,Pune,411039,0,13
,Maharashtra,Pune,411046,1,10
,Maharashtra,Pune,411048,2,20
,Maharashtra,Pune,411068,1,1
,Maharashtra,Pune,412101,0,12
,Maharashtra,Pune,412103,0,2
,Maharashtra,Pune,412105,2,24
,Maharashtra,Pune,412114,1,4
,Maharashtra,Pune,412115,0,5
,Maharashtra,Pune,412220,0,3
,Maharashtra,Pune,412307,1,4
,Maharashtra,Pune,412312,0,3
,Maharashtra,Pune,412403,0,5
,Maharashtra,Pune,412409,0,5
,Maharashtra,Pune,412412,0,2
,Maharashtra,Pune,410502,1,8
,Maharashtra,Pune,411016,0,2
,Maharashtra,Pune,411032,0,3
,Maharashtra,Pune,411048,2,14
,Maharashtra,Pune,411051,0,1
,Maharashtra,Pune,411057,3,4
,Maharashtra,Pune,411060,0,5
,Maharashtra,Pune,412106,0,1
,Maharashtra,Pune,412109,0,1
,Maharashtra,Pune,412110,0,1
,Maharashtra,Pune,412114,0,1
,Maharashtra,Pune,412208,0,1
,Maharashtra,Pune,412209,0,2
,Maharashtra,Pune,412303,0,1
,Maharashtra,Pune,413104,0,5
,Maharashtra,Pune,410401,2,14
,Maharashtra,Pune,411001,3,29
,Maharashtra,Pune,411009,1,12
,Maharashtra,Pune,411014,7,58
,Maharashtra,Pune,411025,0,2
,Maharashtra,Pune,411027,3,17
,Maharashtra,Pune,411037,11,26
,Maharashtra,Pune,411039,3,17
,Maharashtra,Pune,411046,7,63
,Maharashtra,Pune,411067,0,1
,Maharashtra,Pune,412101,5,58
,Maharashtra,Pune,412104,0,6
,Maharashtra,Pune,412107,0,1
,Maharashtra,Pune,412203,0,11
,Maharashtra,Pune,412208,2,33
,Maharashtra,Pune,412305,0,7
,Maharashtra,Pune,412405,0,1
,Maharashtra,Pune,412406,0,8
,Maharashtra,Pune,412409,2,20
,Maharashtra,Pune,413104,0,3
,Maharashtra,Pune,413106,3,25
,Maharashtra,Pune,413120,1,7
,Maharashtra,Pune,413132,0,2
,Maharashtra,Pune,410506,0,2
,Maharashtra,Pune,411006,1,0
,Maharashtra,Pune,411028,1,3
,Maharashtra,Pune,411046,0,3
,Maharashtra,Pune,412107,0,1
,Maharashtra,Pune,412115,0,2
,Maharashtra,Pune,412219,0,2
,Maharashtra,Pune,412406,0,2
,Maharashtra,Pune,411015,0,2
,Maharashtra,Pune,411044,0,1
,Maharashtra,Pune,411061,0,2
,Maharashtra,Pune,410301,0,2
,Maharashtra,Pune,410401,0,14
,Maharashtra,Pune,410403,0,3
,Maharashtra,Pune,410405,0,9
,Maharashtra,Pune,410503,0,9
,Maharashtra,Pune,410508,0,2
,Maharashtra,Pune,411005,0,2
,Maharashtra,Pune,411012,0,2
,Maharashtra,Pune,411014,4,31
,Maharashtra,Pune,411017,1,8
,Maharashtra,Pune,411018,0,13
,Maharashtra,Pune,411024,0,5
,Maharashtra,Pune,411028,5,35
,Maharashtra,Pune,411030,0,15
,Maharashtra,Pune,411033,4,25
,Maharashtra,Pune,411042,0,29
,Maharashtra,Pune,411048,5,48
,Maharashtra,Pune,411057,1,25
,Maharashtra,Pune,411068,1,3
,Maharashtra,Pune,412107,0,6
,Maharashtra,Pune,412110,0,1
,Maharashtra,Pune,412213,0,17
,Maharashtra,Pune,412218,1,8
,Maharashtra,Pune,412403,0,5
,Maharashtra,Pune,412409,0,11
,Maharashtra,Pune,412410,2,2
,Maharashtra,Pune,413120,0,7
,Maharashtra,Pune,413133,1,1
,Maharashtra,Pune,410401,0,13
,Maharashtra,Pune,410405,0,10
,Maharashtra,Pune,410509,0,21
,Maharashtra,Pune,411008,1,0
,Maharashtra,Pune,411011,1,23
,Maharashtra,Pune,411021,1,18
,Maharashtra,Pune,411045,1,13
,Maharashtra,Pune,411051,0,4
,Maharashtra,Pune,411058,0,15
,Maharashtra,Pune,411060,1,12
,Maharashtra,Pune,411061,0,9
,Maharashtra,Pune,411068,1,2
,Maharashtra,Pune,412101,4,28
,Maharashtra,Pune,412201,1,11
,Maharashtra,Pune,412202,0,11
,Maharashtra,Pune,412204,0,15
,Maharashtra,Pune,412220,0,2
,Maharashtra,Pune,412305,0,20
,Maharashtra,Pune,412307,2,16
,Maharashtra,Pune,412403,0,5
,Maharashtra,Pune,412404,1,13
,Maharashtra,Pune,412405,0,1
,Maharashtra,Pune,412412,0,4
,Maharashtra,Pune,413130,0,35
,Maharashtra,Pune,413211,0,1
,Maharashtra,Pune,413211,0,2
,Maharashtra,Pune,410405,0,19
,Maharashtra,Pune,410502,1,98
,Maharashtra,Pune,410505,0,64
,Maharashtra,Pune,410512,0,11
,Maharashtra,Pune,410515,0,14
,Maharashtra,Pune,411001,0,31
,Maharashtra,Pune,411004,0,13
,Maharashtra,Pune,411005,0,9
,Maharashtra,Pune,411012,0,9
,Maharashtra,Pune,411020,1,10
,Maharashtra,Pune,411025,0,6
,Maharashtra,Pune,411043,0,4
,Maharashtra,Pune,411047,3,12
,Maharashtra,Pune,411073,0,1
,Maharashtra,Pune,412101,1,44
,Maharashtra,Pune,412112,0,2
,Maharashtra,Pune,412114,0,19
,Maharashtra,Pune,412212,0,22
,Maharashtra,Pune,412213,1,40
,Maharashtra,Pune,412219,0,17
,Maharashtra,Pune,412305,0,20
,Maharashtra,Pune,412405,1,1
,Maharashtra,Pune,412410,0,22
,Maharashtra,Pune,413801,2,45
2025-01-11,Maharashtra,Pune,413211,0,2
,Maharashtra,Pune,411069,0,1
2025-02-11,Maharashtra,Pune,410503,0,1
2025-02-11,Maharashtra,Pune,411042,0,6
2025-02-11,Maharashtra,Pune,412110,0,1
2025-02-11,Maharashtra,Pune,412202,0,2
2025-02-11,Maharashtra,Pune,413105,0,2
2025-02-11,Maharashtra,Pune,413116,0,2
2025-03-11,Maharashtra,Pune,410510,0,1
2025-06-11,Maharashtra,Pune,411070,0,4
2025-08-11,Maharashtra,Pune,412112,0,2
2025-08-11,Maharashtra,Pune,412312,0,2
2025-09-11,Maharashtra,Pune,410403,0,1
2025-09-11,Maharashtra,Pune,411043,1,4
2025-09-11,Maharashtra,Pune,412213,1,4
2025-09-11,Maharashtra,Pune,412220,0,3
2025-09-11,Maharashtra,Pune,412301,0,1
,Maharashtra,Pune,411022,1,2
,Maharashtra,Pune,410515,0,2
,Maharashtra,Pune,411001,1,16
,Maharashtra,Pune,412301,1,3
,Maharashtra,Pune,413110,0,3
,Maharashtra,Pune,413115,1,0
,Maharashtra,Pune,413116,0,3
2025-01-12,Maharashtra,Pune,412312,0,1
2025-02-12,Maharashtra,Pune,410302,0,1
2025-04-12,Maharashtra,Pune,413211,0,1
2025-07-12,Maharashtra,Pune,410510,0,1
2025-07-12,Maharashtra,Pune,412112,0,2
2025-06-12,Maharashtra,Pune,413802,0,2
2025-08-12,Maharashtra,Pune,411071,0,2
2025-09-12,Maharashtra,Pune,410508,0,1
2025-11-12,Maharashtra,Pune,410510,1,0
,Maharashtra,Pune,412112,0,1
,Maharashtra,Pune,413211,0,1
,Maharashtra,Pune,410403,0,2
,Maharashtra,Pune,412205,0,10
,Maharashtra,Pune,412212,0,1
,Maharashtra,Pune,412304,0,2
,Maharashtra,Pune,412409,1,7
,Maharashtra,Pune,411073,0,1
,Maharashtra,Pune,411073,0,1
,Maharashtra,Pune,410302,0,2
,Maharashtra,Pune,410511,0,11
,Maharashtra,Pune,410513,0,1
,Maharashtra,Pune,410515,0,4
,Maharashtra,Pune,412110,1,1
,Maharashtra,Pune,412403,0,2
,Maharashtra,Pune,413120,0,1
,Maharashtra,Pune,413132,0,2
,Maharashtra,Pune,413133,0,3
,Maharashtra,Pune,413802,0,1
,Maharashtra,Pune,410302,0,1
,Maharashtra,Pune,410503,2,22
,Maharashtra,Pune,410507,3,24
,Maharashtra,Pune,411014,9,68
,Maharashtra,Pune,411024,0,7
,Maharashtra,Pune,411027,4,32
,Maharashtra,Pune,412106,2,13
,Maharashtra,Pune,412108,0,17
,Maharashtra,Pune,412207,3,104
,Maharashtra,Pune,412214,1,26
,Maharashtra,Pune,412410,1,7
2026-03-01,Maharashtra,Pune,410515,0,1
2026-03-01,Maharashtra,Pune,411009,0,7
2026-03-01,Maharashtra,Pune,411014,8,16
2026-03-01,Maharashtra,Pune,411016,0,6
2026-03-01,Maharashtra,Pune,411018,2,5
2026-03-01,Maharashtra,Pune,411035,1,0
2026-03-01,Maharashtra,Pune,411036,0,4
2026-03-01,Maharashtra,Pune,411039,0,11
2026-03-01,Maharashtra,Pune,411041,2,7
2026-03-01,Maharashtra,Pune,411048,2,16
2026-03-01,Maharashtra,Pune,411051,1,2
2026-03-01,Maharashtra,Pune,411057,1,14
2026-03-01,Maharashtra,Pune,412101,1,9
2026-03-01,Maharashtra,Pune,412103,0,1
2026-03-01,Maharashtra,Pune,412104,0,2
2026-03-01,Maharashtra,Pune,412204,0,5
2026-03-01,Maharashtra,Pune,412209,0,2
2026-03-01,Maharashtra,Pune,412210,0,10
2026-03-01,Maharashtra,Pune,412214,2,6
2026-03-01,Maharashtra,Pune,412218,0,3
2026-03-01,Maharashtra,Pune,412405,0,1
2026-03-01,Maharashtra,Pune,412411,1,4
2026-03-01,Maharashtra,Pune,412412,1,4
,Maharashtra,Pune,410401,0,1
,Maharashtra,Pune,410503,0,2
,Maharashtra,Pune,410505,0,8
,Maharashtra,Pune,410506,0,4
,Maharashtra,Pune,411006,0,12
,Maharashtra,Pune,411009,0,9
,Maharashtra,Pune,411011,0,3
,Maharashtra,Pune,411013,0,2
,Maharashtra,Pune,411018,0,6
,Maharashtra,Pune,411032,0,3
,Maharashtra,Pune,411034,0,1
,Maharashtra,Pune,411037,0,8
,Maharashtra,Pune,411044,0,3
,Maharashtra,Pune,411045,1,17
,Maharashtra,Pune,411046,2,23
,Maharashtra,Pune,412202,0,5
,Maharashtra,Pune,412211,0,5
,Maharashtra,Pune,412214,0,3
,Maharashtra,Pune,412308,3,15
,Maharashtra,Pune,412406,0,1
,Maharashtra,Pune,410503,1,26
,Maharashtra,Pune,410509,1,16
,Maharashtra,Pune,410512,0,5
,Maharashtra,Pune,411019,4,36
,Maharashtra,Pune,411020,0,9
,Maharashtra,Pune,411022,0,1
,Maharashtra,Pune,411026,3,9
,Maharashtra,Pune,411027,0,29
,Maharashtra,Pune,411043,2,20
,Maharashtra,Pune,411045,5,32
,Maharashtra,Pune,411046,9,40
,Maharashtra,Pune,411051,0,14
,Maharashtra,Pune,412101,9,47
,Maharashtra,Pune,412106,4,36
,Maharashtra,Pune,412115,1,27
,Maharashtra,Pune,412201,2,18
,Maharashtra,Pune,412214,0,25
,Maharashtra,Pune,412215,0,4
,Maharashtra,Pune,412311,0,2
,Maharashtra,Pune,412402,2,10
,Maharashtra,Pune,412405,0,5
,Maharashtra,Pune,412406,1,8
,Maharashtra,Pune,412410,1,5
,Maharashtra,Pune,412411,2,9
,Maharashtra,Pune,413105,0,10
,Maharashtra,Pune,413114,0,48
,Maharashtra,Pune,413211,0,1
,Maharashtra,Pune,411070,0,3
2026-02-01,Maharashtra,Pune,411047,5,33
2026-02-01,Maharashtra,Pune,412104,0,2
2026-02-01,Maharashtra,Pune,412115,2,25
2026-02-01,Maharashtra,Pune,412204,0,6
2026-02-01,Maharashtra,Pune,412212,0,6
2026-02-01,Maharashtra,Pune,412219,0,1
2026-02-01,Maharashtra,Pune,412304,1,2
2026-02-01,Maharashtra,Pune,412305,0,1
2026-02-01,Maharashtra,Pune,412307,6,40
2026-02-01,Maharashtra,Pune,412410,0,9
2026-02-01,Maharashtra,Pune,413105,0,2
2026-02-01,Maharashtra,Pune,413133,0,1
2026-02-01,Maharashtra,Pune,410301,0,1
2026-02-01,Maharashtra,Pune,410501,10,58
2026-02-01,Maharashtra,Pune,410504,3,23
2026-02-01,Maharashtra,Pune,410506,6,26
2026-02-01,Maharashtra,Pune,411001,2,27
2026-02-01,Maharashtra,Pune,411004,0,6
2026-02-01,Maharashtra,Pune,411016,0,15
2026-02-01,Maharashtra,Pune,411021,10,39
2026-02-01,Maharashtra,Pune,411022,1,1
2026-02-01,Maharashtra,Pune,411024,0,6
2026-02-01,Maharashtra,Pune,411037,6,43
,Maharashtra,Pune,410402,0,1
,Maharashtra,Pune,410509,0,21
,Maharashtra,Pune,411001,3,65
,Maharashtra,Pune,411009,2,38
,Maharashtra,Pune,411019,1,48
,Maharashtra,Pune,411020,1,11
,Maharashtra,Pune,411034,0,4
,Maharashtra,Pune,411041,14,63
,Maharashtra,Pune,411044,0,26
,Maharashtra,Pune,411046,6,96
,Maharashtra,Pune,411070,0,1
,Maharashtra,Pune,412104,0,17
,Maharashtra,Pune,412106,1,19
,Maharashtra,Pune,412211,1,34
,Maharashtra,Pune,412216,0,39
,Maharashtra,Pune,412219,1,24
,Maharashtra,Pune,412301,0,22
,Maharashtra,Pune,412312,1,1
,Maharashtra,Pune,412401,0,8
,Maharashtra,Pune,412403,0,6
,Maharashtra,Pune,412404,2,34
,Maharashtra,Pune,412406,0,19
,Maharashtra,Pune,412409,1,17
,Maharashtra,Pune,413114,1,55
,Maharashtra,Pune,413116,1,8
,Maharashtra,Pune,413802,0,3
,Maharashtra,Pune,410402,0,2
,Maharashtra,Pune,410502,0,65
,Maharashtra,Pune,410510,0,3
,Maharashtra,Pune,410512,0,14
,Maharashtra,Pune,410513,2,13
,Maharashtra,Pune,410515,0,14
,Maharashtra,Pune,411003,0,17
,Maharashtra,Pune,411004,0,10
,Maharashtra,Pune,411005,0,10
,Maharashtra,Pune,411008,0,10
,Maharashtra,Pune,411011,1,23
,Maharashtra,Pune,411022,0,2
,Maharashtra,Pune,411023,0,23
,Maharashtra,Pune,411027,5,39
,Maharashtra,Pune,411030,0,49
,Maharashtra,Pune,411035,0,8
,Maharashtra,Pune,411039,3,51
,Maharashtra,Pune,411040,1,15
,Maharashtra,Pune,411051,2,17
,Maharashtra,Pune,411062,12,42
,Maharashtra,Pune,412108,0,31
,Maharashtra,Pune,412216,2,41
,Maharashtra,Pune,412403,1,15
,Maharashtra,Pune,412408,1,20
,Maharashtra,Pune,413102,3,117
,Maharashtra,Pune,413103,1,29
,Maharashtra,Pune,413133,1,11
,Maharashtra,Pune,402301,0,1
,Maharashtra,Pune,410401,1,15
,Maharashtra,Pune,410512,0,10
,Maharashtra,Pune,411001,1,37
,Maharashtra,Pune,411012,0,6
,Maharashtra,Pune,411017,3,55
,Maharashtra,Pune,411027,2,39
,Maharashtra,Pune,411043,2,30
,Maharashtra,Pune,411045,5,30
,Maharashtra,Pune,411051,0,19
,Maharashtra,Pune,411058,3,29
,Maharashtra,Pune,411067,1,0
,Maharashtra,Pune,412107,0,5
,Maharashtra,Pune,412112,1,0
,Maharashtra,Pune,412201,0,17
,Maharashtra,Pune,412202,2,16
,Maharashtra,Pune,412215,0,8
,Maharashtra,Pune,412303,0,11
,Maharashtra,Pune,412304,0,14
,Maharashtra,Pune,412405,0,5
,Maharashtra,Pune,412411,0,23
,Maharashtra,Pune,413116,0,3
,Maharashtra,Pune,410301,0,1
,Maharashtra,Pune,410501,7,62
,Maharashtra,Pune,410504,1,15
,Maharashtra,Pune,410505,0,18
,Maharashtra,Pune,411002,1,16
,Maharashtra,Pune,411004,0,6
,Maharashtra,Pune,411006,4,24
,Maharashtra,Pune,411007,0,7
,Maharashtra,Pune,411009,1,21
,Maharashtra,Pune,411019,2,26
,Maharashtra,Pune,411028,9,64
,Maharashtra,Pune,411032,0,12
,Maharashtra,Pune,411033,7,68
,Maharashtra,Pune,411035,1,4
,Maharashtra,Pune,411044,3,20
,Maharashtra,Pune,411046,14,67
,Maharashtra,Pune,412105,14,109
,Maharashtra,Pune,412201,1,14
,Maharashtra,Pune,412212,1,3
,Maharashtra,Pune,412216,1,29
,Maharashtra,Pune,412219,1,4
,Maharashtra,Pune,412304,0,5
,Maharashtra,Pune,412403,0,4
,Maharashtra,Pune,412412,0,4
,Maharashtra,Pune,413105,0,2
,Maharashtra,Pune,413130,1,7
,Maharashtra,Pune,410506,1,39
,Maharashtra,Pune,410507,0,13
,Maharashtra,Pune,411001,2,22
,Maharashtra,Pune,411003,0,9
,Maharashtra,Pune,411020,1,5
,Maharashtra,Pune,411023,1,15
,Maharashtra,Pune,411026,1,14
,Maharashtra,Pune,411041,6,61
,Maharashtra,Pune,411045,4,19
,Maharashtra,Pune,411048,3,60
,Maharashtra,Pune,411051,1,8
,Maharashtra,Pune,411052,0,17
,Maharashtra,Pune,411060,3,35
,Maharashtra,Pune,412101,3,62
,Maharashtra,Pune,412106,3,5
,Maharashtra,Pune,412114,0,18
,Maharashtra,Pune,412204,0,6
,Maharashtra,Pune,412212,0,5
,Maharashtra,Pune,412215,0,5
,Maharashtra,Pune,412402,1,10
,Maharashtra,Pune,412403,0,4
,Maharashtra,Pune,412408,0,8
,Maharashtra,Pune,413102,4,53
,Maharashtra,Pune,413110,1,1
,Maharashtra,Pune,413114,1,49
,Maharashtra,Pune,413116,0,3
,Maharashtra,Pune,413132,0,5
,Maharashtra,Pune,413133,0,1
,Maharashtra,Pune,413211,0,1
,Maharashtra,Pune,410405,0,3
,Maharashtra,Pune,410406,0,2
,Maharashtra,Pune,410513,1,1
,Maharashtra,Pune,411001,4,36
,Maharashtra,Pune,411005,0,7
,Maharashtra,Pune,411007,1,5
,Maharashtra,Pune,411009,1,18
,Maharashtra,Pune,411015,3,44
,Maharashtra,Pune,411020,1,6
,Maharashtra,Pune,411022,3,1
,Maharashtra,Pune,411032,0,8
,Maharashtra,Pune,411035,0,4
,Maharashtra,Pune,411040,0,5
,Maharashtra,Pune,411046,1,34
,Maharashtra,Pune,412101,6,43
,Maharashtra,Pune,412103,0,1
,Maharashtra,Pune,412107,0,2
,Maharashtra,Pune,412110,0,6
,Maharashtra,Pune,412203,0,3
,Maharashtra,Pune,412204,0,7
,Maharashtra,Pune,412207,9,70
,Maharashtra,Pune,412208,2,23
,Maharashtra,Pune,412209,0,14
,Maharashtra,Pune,412210,1,41
,Maharashtra,Pune,412213,0,5
,Maharashtra,Pune,412219,0,10
,Maharashtra,Pune,412409,0,12
,Maharashtra,Pune,413132,0,11
,Maharashtra,Pune,413133,0,4
,Maharashtra,Pune,410405,0,13
,Maharashtra,Pune,410504,1,31
,Maharashtra,Pune,410506,2,31
,Maharashtra,Pune,410512,1,10
,Maharashtra,Pune,410515,0,17
,Maharashtra,Pune,410516,0,10
,Maharashtra,Pune,411008,0,2
,Maharashtra,Pune,411009,0,24
,Maharashtra,Pune,411025,0,10
,Maharashtra,Pune,411027,2,35
,Maharashtra,Pune,411039,6,37
,Maharashtra,Pune,411041,6,54
,Maharashtra,Pune,411042,4,41
,Maharashtra,Pune,411044,2,17
,Maharashtra,Pune,411051,0,17
,Maharashtra,Pune,411060,0,29
,Maharashtra,Pune,411068,1,5
,Maharashtra,Pune,412109,0,8
,Maharashtra,Pune,412218,0,24
,Maharashtra,Pune,412301,1,20
,Maharashtra,Pune,412403,0,11
,Maharashtra,Pune,412406,1,20
,Maharashtra,Pune,412409,0,17
,Maharashtra,Pune,412410,0,13
,Maharashtra,Pune,412411,0,17
,Maharashtra,Pune,413103,1,30
,Maharashtra,Pune,413105,0,16
,Maharashtra,Pune,413110,0,33
,Maharashtra,Pune,413130,0,35
,Maharashtra,Pune,413132,0,18
,Maharashtra,Pune,413211,0,2
,Maharashtra,Pune,410403,0,2
,Maharashtra,Pune,410516,0,1
,Maharashtra,Pune,411008,0,1
,Maharashtra,Pune,412107,0,5
,Maharashtra,Pune,412405,0,5
,Maharashtra,Pune,413802,1,0
2026-01-01,Maharashtra,Pune,410505,0,72
2026-01-01,Maharashtra,Pune,410507,0,19
2026-01-01,Maharashtra,Pune,411005,0,11
2026-01-01,Maharashtra,Pune,411006,0,25
2026-01-01,Maharashtra,Pune,411008,0,2
2026-01-01,Maharashtra,Pune,411026,0,15
2026-01-01,Maharashtra,Pune,411028,6,54
2026-01-01,Maharashtra,Pune,411030,2,20
2026-01-01,Maharashtra,Pune,411032,0,10
2026-01-01,Maharashtra,Pune,411033,6,56
2026-01-01,Maharashtra,Pune,411037,1,55
2026-01-01,Maharashtra,Pune,411041,2,36
2026-01-01,Maharashtra,Pune,411045,2,11
2026-01-01,Maharashtra,Pune,411047,3,14
2026-01-01,Maharashtra,Pune,411052,0,12
2026-01-01,Maharashtra,Pune,412102,1,6
2026-01-01,Maharashtra,Pune,412107,0,3
2026-01-01,Maharashtra,Pune,412201,1,14
2026-01-01,Maharashtra,Pune,412203,2,25
2026-01-01,Maharashtra,Pune,412204,0,5
2026-01-01,Maharashtra,Pune,412209,0,12
2026-01-01,Maharashtra,Pune,412304,1,8
2026-01-01,Maharashtra,Pune,413110,0,12
2026-01-01,Maharashtra,Pune,413120,0,16
,Maharashtra,Pune,410501,3,111
,Maharashtra,Pune,410510,0,4
,Maharashtra,Pune,411001,1,64
,Maharashtra,Pune,411013,0,17
,Maharashtra,Pune,411017,5,54
,Maharashtra,Pune,411028,4,69
,Maharashtra,Pune,411030,0,45
,Maharashtra,Pune,411031,0,7
,Maharashtra,Pune,411058,2,24
,Maharashtra,Pune,412108,1,28
,Maharashtra,Pune,412114,0,20
,Maharashtra,Pune,412208,2,43
,Maharashtra,Pune,412209,1,35
,Maharashtra,Pune,412214,0,36
,Maharashtra,Pune,412220,0,13
,Maharashtra,Pune,412301,0,18
,Maharashtra,Pune,412304,0,11
,Maharashtra,Pune,412306,0,21
,Maharashtra,Pune,412401,1,2
,Maharashtra,Pune,412403,0,13
,Maharashtra,Pune,412406,1,24
,Maharashtra,Pune,413103,2,40
,Maharashtra,Pune,413104,1,27
,Maharashtra,Pune,413115,0,1
,Maharashtra,Pune,402301,0,1
,Maharashtra,Pune,410401,2,21
,Maharashtra,Pune,410511,0,2
,Maharashtra,Pune,410517,0,1
,Maharashtra,Pune,411003,0,16
,Maharashtra,Pune,411008,0,4
,Maharashtra,Pune,411012,1,4
,Maharashtra,Pune,411014,3,59
,Maharashtra,Pune,411017,3,39
,Maharashtra,Pune,411020,1,6
,Maharashtra,Pune,411031,0,3
,Maharashtra,Pune,411032,0,11
,Maharashtra,Pune,411033,4,88
,Maharashtra,Pune,411047,1,28
,Maharashtra,Pune,411052,0,29
,Maharashtra,Pune,411062,7,55
,Maharashtra,Pune,411070,0,1
,Maharashtra,Pune,412108,0,27
,Maharashtra,Pune,412110,1,15
,Maharashtra,Pune,412115,1,28
,Maharashtra,Pune,412203,2,42
,Maharashtra,Pune,412204,0,6
,Maharashtra,Pune,412209,2,19
,Maharashtra,Pune,412219,0,18
,Maharashtra,Pune,412312,0,1
,Maharashtra,Pune,412404,0,5
,Maharashtra,Pune,412405,0,5
,Maharashtra,Pune,412411,0,10
,Maharashtra,Pune,413105,0,14
,Maharashtra,Pune,410401,0,12
,Maharashtra,Pune,410406,0,6
,Maharashtra,Pune,410505,1,66
,Maharashtra,Pune,410513,0,1
,Maharashtra,Pune,410515,0,2
,Maharashtra,Pune,411001,0,12
,Maharashtra,Pune,411007,0,2
,Maharashtra,Pune,411025,0,2
,Maharashtra,Pune,411028,3,31
,Maharashtra,Pune,411033,8,51
,Maharashtra,Pune,411036,0,18
,Maharashtra,Pune,411041,3,39
,Maharashtra,Pune,411045,1,9
,Maharashtra,Pune,411047,1,19
,Maharashtra,Pune,411057,3,26
,Maharashtra,Pune,411061,1,5
,Maharashtra,Pune,411062,6,38
,Maharashtra,Pune,412106,1,4
,Maharashtra,Pune,412115,0,14
,Maharashtra,Pune,412206,0,5
,Maharashtra,Pune,412207,6,32
,Maharashtra,Pune,412208,3,24
,Maharashtra,Pune,412216,1,29
,Maharashtra,Pune,412308,0,20
,Maharashtra,Pune,412403,0,4
,Maharashtra,Pune,412409,0,10
,Maharashtra,Pune,412411,1,4
,Maharashtra,Pune,413104,0,2
,Maharashtra,Pune,413106,0,26
,Maharashtra,Pune,413130,0,7
,Maharashtra,Pune,413801,1,17
,Maharashtra,Pune,410401,2,11
,Maharashtra,Pune,410507,1,25
,Maharashtra,Pune,410509,1,4
,Maharashtra,Pune,410511,0,2
,Maharashtra,Pune,411005,0,5
,Maharashtra,Pune,411006,4,21
,Maharashtra,Pune,411008,1,4
,Maharashtra,Pune,411012,0,6
